2007 Federal Election House of Representatives Distribution of Preferences By Division [Event:13745 Phase:FinalResults Generated:2008-09-03T12:44:18 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
NSW,110,Charlton,3,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Preference Count,7040
NSW,110,Charlton,3,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Preference Percent,8.46
NSW,110,Charlton,3,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Transfer Count,135
NSW,110,Charlton,3,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Transfer Percent,10.36
NSW,110,Charlton,3,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Preference Count,0
NSW,110,Charlton,3,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Preference Percent,0
NSW,110,Charlton,3,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Transfer Count,0
NSW,110,Charlton,3,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Transfer Percent,0
NSW,110,Charlton,3,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Preference Count,0
NSW,110,Charlton,3,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Preference Percent,0
NSW,110,Charlton,3,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Transfer Count,0
NSW,110,Charlton,3,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Transfer Percent,0
NSW,110,Charlton,3,5,18085,COMBET,Greg,ALP,Labor,Y,N,Preference Count,44494
NSW,110,Charlton,3,5,18085,COMBET,Greg,ALP,Labor,Y,N,Preference Percent,53.49
NSW,110,Charlton,3,5,18085,COMBET,Greg,ALP,Labor,Y,N,Transfer Count,179
NSW,110,Charlton,3,5,18085,COMBET,Greg,ALP,Labor,Y,N,Transfer Percent,13.74
NSW,110,Charlton,3,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Preference Count,26659
NSW,110,Charlton,3,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Preference Percent,32.05
NSW,110,Charlton,3,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Transfer Count,226
NSW,110,Charlton,3,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Transfer Percent,17.34
NSW,110,Charlton,3,7,18426,BARRY,Patrick,IND,Independent,N,N,Preference Count,0
NSW,110,Charlton,3,7,18426,BARRY,Patrick,IND,Independent,N,N,Preference Percent,0
NSW,110,Charlton,3,7,18426,BARRY,Patrick,IND,Independent,N,N,Transfer Count,-1303
NSW,110,Charlton,3,7,18426,BARRY,Patrick,IND,Independent,N,N,Transfer Percent,-100
NSW,110,Charlton,3,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,2164
NSW,110,Charlton,3,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,2.6
NSW,110,Charlton,3,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,101
NSW,110,Charlton,3,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,7.75
NSW,110,Charlton,4,1,18556,ULRICH,Stuart,IND,Independent,N,N,Preference Count,3197
NSW,110,Charlton,4,1,18556,ULRICH,Stuart,IND,Independent,N,N,Preference Percent,3.84
NSW,110,Charlton,4,1,18556,ULRICH,Stuart,IND,Independent,N,N,Transfer Count,371
NSW,110,Charlton,4,1,18556,ULRICH,Stuart,IND,Independent,N,N,Transfer Percent,17.14
NSW,110,Charlton,4,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Preference Count,7234
NSW,110,Charlton,4,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Preference Percent,8.7
NSW,110,Charlton,4,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Transfer Count,194
NSW,110,Charlton,4,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Transfer Percent,8.96
NSW,110,Charlton,4,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Preference Count,0
NSW,110,Charlton,4,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Preference Percent,0
NSW,110,Charlton,4,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Transfer Count,0
NSW,110,Charlton,4,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Transfer Percent,0
NSW,110,Charlton,4,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Preference Count,0
NSW,110,Charlton,4,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Preference Percent,0
NSW,110,Charlton,4,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Transfer Count,0
NSW,110,Charlton,4,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Transfer Percent,0
NSW,110,Charlton,4,5,18085,COMBET,Greg,ALP,Labor,Y,N,Preference Count,44857
NSW,110,Charlton,4,5,18085,COMBET,Greg,ALP,Labor,Y,N,Preference Percent,53.93
NSW,110,Charlton,4,5,18085,COMBET,Greg,ALP,Labor,Y,N,Transfer Count,363
NSW,110,Charlton,4,5,18085,COMBET,Greg,ALP,Labor,Y,N,Transfer Percent,16.77
NSW,110,Charlton,4,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Preference Count,27895
NSW,110,Charlton,4,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Preference Percent,33.53
NSW,110,Charlton,4,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Transfer Count,1236
NSW,110,Charlton,4,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Transfer Percent,57.12
NSW,110,Charlton,4,7,18426,BARRY,Patrick,IND,Independent,N,N,Preference Count,0
NSW,110,Charlton,4,7,18426,BARRY,Patrick,IND,Independent,N,N,Preference Percent,0
NSW,110,Charlton,4,7,18426,BARRY,Patrick,IND,Independent,N,N,Transfer Count,0
NSW,110,Charlton,4,7,18426,BARRY,Patrick,IND,Independent,N,N,Transfer Percent,0
NSW,110,Charlton,4,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,0
NSW,110,Charlton,4,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,0
NSW,110,Charlton,4,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,-2164
NSW,110,Charlton,4,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,-100
NSW,110,Charlton,5,1,18556,ULRICH,Stuart,IND,Independent,N,N,Preference Count,0
NSW,110,Charlton,5,1,18556,ULRICH,Stuart,IND,Independent,N,N,Preference Percent,0
NSW,110,Charlton,5,1,18556,ULRICH,Stuart,IND,Independent,N,N,Transfer Count,-3197
NSW,110,Charlton,5,1,18556,ULRICH,Stuart,IND,Independent,N,N,Transfer Percent,-100
NSW,110,Charlton,5,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Preference Count,8998
NSW,110,Charlton,5,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Preference Percent,10.82
NSW,110,Charlton,5,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Transfer Count,1764
NSW,110,Charlton,5,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Transfer Percent,55.18
NSW,110,Charlton,5,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Preference Count,0
NSW,110,Charlton,5,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Preference Percent,0
NSW,110,Charlton,5,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Transfer Count,0
NSW,110,Charlton,5,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Transfer Percent,0
NSW,110,Charlton,5,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Preference Count,0
NSW,110,Charlton,5,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Preference Percent,0
NSW,110,Charlton,5,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Transfer Count,0
NSW,110,Charlton,5,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Transfer Percent,0
NSW,110,Charlton,5,5,18085,COMBET,Greg,ALP,Labor,Y,N,Preference Count,45569
NSW,110,Charlton,5,5,18085,COMBET,Greg,ALP,Labor,Y,N,Preference Percent,54.78
NSW,110,Charlton,5,5,18085,COMBET,Greg,ALP,Labor,Y,N,Transfer Count,712
NSW,110,Charlton,5,5,18085,COMBET,Greg,ALP,Labor,Y,N,Transfer Percent,22.27
NSW,110,Charlton,5,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Preference Count,28616
NSW,110,Charlton,5,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Preference Percent,34.4
NSW,110,Charlton,5,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Transfer Count,721
NSW,110,Charlton,5,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Transfer Percent,22.55
NSW,110,Charlton,5,7,18426,BARRY,Patrick,IND,Independent,N,N,Preference Count,0
NSW,110,Charlton,5,7,18426,BARRY,Patrick,IND,Independent,N,N,Preference Percent,0
NSW,110,Charlton,5,7,18426,BARRY,Patrick,IND,Independent,N,N,Transfer Count,0
NSW,110,Charlton,5,7,18426,BARRY,Patrick,IND,Independent,N,N,Transfer Percent,0
NSW,110,Charlton,5,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,0
NSW,110,Charlton,5,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,0
NSW,110,Charlton,5,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,0
NSW,110,Charlton,5,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,0
NSW,110,Charlton,6,1,18556,ULRICH,Stuart,IND,Independent,N,N,Preference Count,0
NSW,110,Charlton,6,1,18556,ULRICH,Stuart,IND,Independent,N,N,Preference Percent,0
NSW,110,Charlton,6,1,18556,ULRICH,Stuart,IND,Independent,N,N,Transfer Count,0
NSW,110,Charlton,6,1,18556,ULRICH,Stuart,IND,Independent,N,N,Transfer Percent,0
NSW,110,Charlton,6,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Preference Count,0
NSW,110,Charlton,6,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Preference Percent,0
NSW,110,Charlton,6,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Transfer Count,-8998
NSW,110,Charlton,6,2,18198,PRITCHARD,Suzanne,GRN,The Greens,N,N,Transfer Percent,-100
NSW,110,Charlton,6,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Preference Count,0
NSW,110,Charlton,6,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Preference Percent,0
NSW,110,Charlton,6,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Transfer Count,0
NSW,110,Charlton,6,3,18237,STOW,David,CEC,Citizens Electoral Council,N,N,Transfer Percent,0
NSW,110,Charlton,6,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Preference Count,0
NSW,110,Charlton,6,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Preference Percent,0
NSW,110,Charlton,6,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Transfer Count,0
NSW,110,Charlton,6,4,17924,COOK,Terry,SEP,Socialist Equality Party,N,N,Transfer Percent,0
NSW,110,Charlton,6,5,18085,COMBET,Greg,ALP,Labor,Y,N,Preference Count,52298
NSW,110,Charlton,6,5,18085,COMBET,Greg,ALP,Labor,Y,N,Preference Percent,62.87
NSW,110,Charlton,6,5,18085,COMBET,Greg,ALP,Labor,Y,N,Transfer Count,6729
NSW,110,Charlton,6,5,18085,COMBET,Greg,ALP,Labor,Y,N,Transfer Percent,74.78
NSW,110,Charlton,6,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Preference Count,30885
NSW,110,Charlton,6,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Preference Percent,37.13
NSW,110,Charlton,6,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Transfer Count,2269
NSW,110,Charlton,6,6,17911,PATERSON,Lindsay,LP,Liberal,N,N,Transfer Percent,25.22
NSW,110,Charlton,6,7,18426,BARRY,Patrick,IND,Independent,N,N,Preference Count,0
NSW,110,Charlton,6,7,18426,BARRY,Patrick,IND,Independent,N,N,Preference Percent,0
NSW,110,Charlton,6,7,18426,BARRY,Patrick,IND,Independent,N,N,Transfer Count,0
NSW,110,Charlton,6,7,18426,BARRY,Patrick,IND,Independent,N,N,Transfer Percent,0
NSW,110,Charlton,6,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,0
NSW,110,Charlton,6,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,0
NSW,110,Charlton,6,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,0
NSW,110,Charlton,6,8,18262,KENDALL,Jim,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,0
NSW,111,Chifley,0,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Preference Count,1069
NSW,111,Chifley,0,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Preference Percent,1.33
NSW,111,Chifley,0,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Transfer Count,0
NSW,111,Chifley,0,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Transfer Percent,0
NSW,111,Chifley,0,2,17740,JEWELL,Evan,FFP,Family First,N,N,Preference Count,1016
NSW,111,Chifley,0,2,17740,JEWELL,Evan,FFP,Family First,N,N,Preference Percent,1.26
NSW,111,Chifley,0,2,17740,JEWELL,Evan,FFP,Family First,N,N,Transfer Count,0
NSW,111,Chifley,0,2,17740,JEWELL,Evan,FFP,Family First,N,N,Transfer Percent,0
NSW,111,Chifley,0,3,13209,HYLAND,Wayne,IND,Independent,N,N,Preference Count,484
NSW,111,Chifley,0,3,13209,HYLAND,Wayne,IND,Independent,N,N,Preference Percent,0.6
NSW,111,Chifley,0,3,13209,HYLAND,Wayne,IND,Independent,N,N,Transfer Count,0
NSW,111,Chifley,0,3,13209,HYLAND,Wayne,IND,Independent,N,N,Transfer Percent,0
NSW,111,Chifley,0,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,2751
NSW,111,Chifley,0,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,3.42
NSW,111,Chifley,0,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,0
NSW,111,Chifley,0,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,0
NSW,111,Chifley,0,5,17799,DIAZ,Jess,LP,Liberal,N,N,Preference Count,19092
NSW,111,Chifley,0,5,17799,DIAZ,Jess,LP,Liberal,N,N,Preference Percent,23.76
NSW,111,Chifley,0,5,17799,DIAZ,Jess,LP,Liberal,N,N,Transfer Count,0
NSW,111,Chifley,0,5,17799,DIAZ,Jess,LP,Liberal,N,N,Transfer Percent,0
NSW,111,Chifley,0,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Preference Count,1183
NSW,111,Chifley,0,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Preference Percent,1.47
NSW,111,Chifley,0,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Transfer Count,0
NSW,111,Chifley,0,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Transfer Percent,0
NSW,111,Chifley,0,7,18546,TANDA,Amarjit,IND,Independent,N,N,Preference Count,288
NSW,111,Chifley,0,7,18546,TANDA,Amarjit,IND,Independent,N,N,Preference Percent,0.36
NSW,111,Chifley,0,7,18546,TANDA,Amarjit,IND,Independent,N,N,Transfer Count,0
NSW,111,Chifley,0,7,18546,TANDA,Amarjit,IND,Independent,N,N,Transfer Percent,0
NSW,111,Chifley,0,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Preference Count,51568
NSW,111,Chifley,0,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Preference Percent,64.18
NSW,111,Chifley,0,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Transfer Count,0
NSW,111,Chifley,0,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Transfer Percent,0
NSW,111,Chifley,0,9,17306,FORRESTER,John,GRN,The Greens,N,N,Preference Count,2897
NSW,111,Chifley,0,9,17306,FORRESTER,John,GRN,The Greens,N,N,Preference Percent,3.61
NSW,111,Chifley,0,9,17306,FORRESTER,John,GRN,The Greens,N,N,Transfer Count,0
NSW,111,Chifley,0,9,17306,FORRESTER,John,GRN,The Greens,N,N,Transfer Percent,0
NSW,111,Chifley,1,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Preference Count,1086
NSW,111,Chifley,1,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Preference Percent,1.35
NSW,111,Chifley,1,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Transfer Count,17
NSW,111,Chifley,1,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Transfer Percent,5.9
NSW,111,Chifley,1,2,17740,JEWELL,Evan,FFP,Family First,N,N,Preference Count,1033
NSW,111,Chifley,1,2,17740,JEWELL,Evan,FFP,Family First,N,N,Preference Percent,1.29
NSW,111,Chifley,1,2,17740,JEWELL,Evan,FFP,Family First,N,N,Transfer Count,17
NSW,111,Chifley,1,2,17740,JEWELL,Evan,FFP,Family First,N,N,Transfer Percent,5.9
NSW,111,Chifley,1,3,13209,HYLAND,Wayne,IND,Independent,N,N,Preference Count,526
NSW,111,Chifley,1,3,13209,HYLAND,Wayne,IND,Independent,N,N,Preference Percent,0.65
NSW,111,Chifley,1,3,13209,HYLAND,Wayne,IND,Independent,N,N,Transfer Count,42
NSW,111,Chifley,1,3,13209,HYLAND,Wayne,IND,Independent,N,N,Transfer Percent,14.58
NSW,111,Chifley,1,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,2759
NSW,111,Chifley,1,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,3.43
NSW,111,Chifley,1,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,8
NSW,111,Chifley,1,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,2.78
NSW,111,Chifley,1,5,17799,DIAZ,Jess,LP,Liberal,N,N,Preference Count,19133
NSW,111,Chifley,1,5,17799,DIAZ,Jess,LP,Liberal,N,N,Preference Percent,23.81
NSW,111,Chifley,1,5,17799,DIAZ,Jess,LP,Liberal,N,N,Transfer Count,41
NSW,111,Chifley,1,5,17799,DIAZ,Jess,LP,Liberal,N,N,Transfer Percent,14.24
NSW,111,Chifley,1,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Preference Count,1207
NSW,111,Chifley,1,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Preference Percent,1.5
NSW,111,Chifley,1,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Transfer Count,24
NSW,111,Chifley,1,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Transfer Percent,8.33
NSW,111,Chifley,1,7,18546,TANDA,Amarjit,IND,Independent,N,N,Preference Count,0
NSW,111,Chifley,1,7,18546,TANDA,Amarjit,IND,Independent,N,N,Preference Percent,0
NSW,111,Chifley,1,7,18546,TANDA,Amarjit,IND,Independent,N,N,Transfer Count,-288
NSW,111,Chifley,1,7,18546,TANDA,Amarjit,IND,Independent,N,N,Transfer Percent,-100
NSW,111,Chifley,1,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Preference Count,51675
NSW,111,Chifley,1,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Preference Percent,64.31
NSW,111,Chifley,1,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Transfer Count,107
NSW,111,Chifley,1,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Transfer Percent,37.15
NSW,111,Chifley,1,9,17306,FORRESTER,John,GRN,The Greens,N,N,Preference Count,2929
NSW,111,Chifley,1,9,17306,FORRESTER,John,GRN,The Greens,N,N,Preference Percent,3.65
NSW,111,Chifley,1,9,17306,FORRESTER,John,GRN,The Greens,N,N,Transfer Count,32
NSW,111,Chifley,1,9,17306,FORRESTER,John,GRN,The Greens,N,N,Transfer Percent,11.11
NSW,111,Chifley,2,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Preference Count,1142
NSW,111,Chifley,2,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Preference Percent,1.42
NSW,111,Chifley,2,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Transfer Count,56
NSW,111,Chifley,2,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Transfer Percent,10.65
NSW,111,Chifley,2,2,17740,JEWELL,Evan,FFP,Family First,N,N,Preference Count,1138
NSW,111,Chifley,2,2,17740,JEWELL,Evan,FFP,Family First,N,N,Preference Percent,1.42
NSW,111,Chifley,2,2,17740,JEWELL,Evan,FFP,Family First,N,N,Transfer Count,105
NSW,111,Chifley,2,2,17740,JEWELL,Evan,FFP,Family First,N,N,Transfer Percent,19.96
NSW,111,Chifley,2,3,13209,HYLAND,Wayne,IND,Independent,N,N,Preference Count,0
NSW,111,Chifley,2,3,13209,HYLAND,Wayne,IND,Independent,N,N,Preference Percent,0
NSW,111,Chifley,2,3,13209,HYLAND,Wayne,IND,Independent,N,N,Transfer Count,-526
NSW,111,Chifley,2,3,13209,HYLAND,Wayne,IND,Independent,N,N,Transfer Percent,-100
NSW,111,Chifley,2,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,2819
NSW,111,Chifley,2,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,3.51
NSW,111,Chifley,2,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,60
NSW,111,Chifley,2,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,11.41
NSW,111,Chifley,2,5,17799,DIAZ,Jess,LP,Liberal,N,N,Preference Count,19211
NSW,111,Chifley,2,5,17799,DIAZ,Jess,LP,Liberal,N,N,Preference Percent,23.91
NSW,111,Chifley,2,5,17799,DIAZ,Jess,LP,Liberal,N,N,Transfer Count,78
NSW,111,Chifley,2,5,17799,DIAZ,Jess,LP,Liberal,N,N,Transfer Percent,14.83
NSW,111,Chifley,2,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Preference Count,1264
NSW,111,Chifley,2,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Preference Percent,1.57
NSW,111,Chifley,2,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Transfer Count,57
NSW,111,Chifley,2,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Transfer Percent,10.84
NSW,111,Chifley,2,7,18546,TANDA,Amarjit,IND,Independent,N,N,Preference Count,0
NSW,111,Chifley,2,7,18546,TANDA,Amarjit,IND,Independent,N,N,Preference Percent,0
NSW,111,Chifley,2,7,18546,TANDA,Amarjit,IND,Independent,N,N,Transfer Count,0
NSW,111,Chifley,2,7,18546,TANDA,Amarjit,IND,Independent,N,N,Transfer Percent,0
NSW,111,Chifley,2,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Preference Count,51751
NSW,111,Chifley,2,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Preference Percent,64.41
NSW,111,Chifley,2,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Transfer Count,76
NSW,111,Chifley,2,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Transfer Percent,14.45
NSW,111,Chifley,2,9,17306,FORRESTER,John,GRN,The Greens,N,N,Preference Count,3023
NSW,111,Chifley,2,9,17306,FORRESTER,John,GRN,The Greens,N,N,Preference Percent,3.76
NSW,111,Chifley,2,9,17306,FORRESTER,John,GRN,The Greens,N,N,Transfer Count,94
NSW,111,Chifley,2,9,17306,FORRESTER,John,GRN,The Greens,N,N,Transfer Percent,17.87
NSW,111,Chifley,3,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Preference Count,1372
NSW,111,Chifley,3,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Preference Percent,1.71
NSW,111,Chifley,3,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Transfer Count,230
NSW,111,Chifley,3,1,17979,COGAN,James,SEP,Socialist Equality Party,N,N,Transfer Percent,20.21
NSW,111,Chifley,3,2,17740,JEWELL,Evan,FFP,Family First,N,N,Preference Count,0
NSW,111,Chifley,3,2,17740,JEWELL,Evan,FFP,Family First,N,N,Preference Percent,0
NSW,111,Chifley,3,2,17740,JEWELL,Evan,FFP,Family First,N,N,Transfer Count,-1138
NSW,111,Chifley,3,2,17740,JEWELL,Evan,FFP,Family First,N,N,Transfer Percent,-100
NSW,111,Chifley,3,3,13209,HYLAND,Wayne,IND,Independent,N,N,Preference Count,0
NSW,111,Chifley,3,3,13209,HYLAND,Wayne,IND,Independent,N,N,Preference Percent,0
NSW,111,Chifley,3,3,13209,HYLAND,Wayne,IND,Independent,N,N,Transfer Count,0
NSW,111,Chifley,3,3,13209,HYLAND,Wayne,IND,Independent,N,N,Transfer Percent,0
NSW,111,Chifley,3,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,3042
NSW,111,Chifley,3,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,3.79
NSW,111,Chifley,3,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,223
NSW,111,Chifley,3,4,18269,VINCENT,Dave,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,19.6
NSW,111,Chifley,3,5,17799,DIAZ,Jess,LP,Liberal,N,N,Preference Count,19394
NSW,111,Chifley,3,5,17799,DIAZ,Jess,LP,Liberal,N,N,Preference Percent,24.14
NSW,111,Chifley,3,5,17799,DIAZ,Jess,LP,Liberal,N,N,Transfer Count,183
NSW,111,Chifley,3,5,17799,DIAZ,Jess,LP,Liberal,N,N,Transfer Percent,16.08
NSW,111,Chifley,3,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Preference Count,1381
NSW,111,Chifley,3,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Preference Percent,1.72
NSW,111,Chifley,3,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Transfer Count,117
NSW,111,Chifley,3,6,17983,KEDWELL,Louise,ON,One Nation,N,N,Transfer Percent,10.28
NSW,111,Chifley,3,7,18546,TANDA,Amarjit,IND,Independent,N,N,Preference Count,0
NSW,111,Chifley,3,7,18546,TANDA,Amarjit,IND,Independent,N,N,Preference Percent,0
NSW,111,Chifley,3,7,18546,TANDA,Amarjit,IND,Independent,N,N,Transfer Count,0
NSW,111,Chifley,3,7,18546,TANDA,Amarjit,IND,Independent,N,N,Transfer Percent,0
NSW,111,Chifley,3,8,18042,PRICE,Roger,ALP,Labor,Y,Y,Preference Count,51968
