CED_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED304,22680,26817,41038,27462,22707,16596,10682,5473,2152,175610,12,33,57,36,22,20,20,14,4,222,63,123,298,196,239,223,92,19,12,1260,40,52,190,115,75,105,45,11,6,633,604,1380,1764,1214,1225,1073,588,339,118,8318,3,9,28,24,10,25,16,8,0,113,9,23,31,39,27,24,6,0,0,165,4,3,3,7,0,15,14,6,0,54,3,7,19,11,19,5,8,4,0,69,8,5,16,17,18,17,12,7,0,91,0,0,0,0,0,0,4,0,0,4,736,1601,2343,1628,1615,1479,786,391,133,10710,746,1634,2402,1665,1636,1502,811,411,140,10939,23422,28455,43440,29124,24340,18103,11490,5882,2292,186553
CED305,30794,17774,20048,19476,18857,18662,13744,7396,2622,149376,39,43,28,36,43,40,45,38,24,341,49,66,119,130,143,308,442,127,8,1391,26,33,40,54,64,234,606,294,24,1369,801,1661,3076,3252,3767,3398,1539,466,158,18121,0,4,13,13,22,53,99,46,0,249,8,12,21,44,44,40,41,4,0,211,3,7,3,5,10,35,54,19,5,133,3,7,4,13,7,8,7,0,0,55,6,4,7,4,0,20,14,9,0,67,0,0,0,0,0,0,0,0,0,0,902,1794,3292,3504,4056,4095,2801,959,198,21596,941,1833,3323,3543,4095,4133,2845,1000,222,21935,31735,19607,23372,23023,22950,22793,16593,8398,2847,171310
CED306,29329,18058,19697,19358,19973,19532,14658,7810,2770,151199,65,130,144,92,70,97,88,38,12,737,66,69,105,100,119,407,716,233,16,1822,74,48,124,76,112,496,863,322,23,2139,727,989,1365,1029,1187,1788,1503,551,152,9286,23,17,19,21,16,61,116,40,0,314,12,19,36,9,19,32,67,10,0,209,16,20,23,20,24,81,118,30,0,327,6,3,20,3,9,7,8,4,0,59,3,9,23,3,14,25,43,19,3,143,0,0,0,0,0,0,0,0,0,0,919,1174,1715,1262,1497,2894,3427,1212,199,14309,985,1311,1855,1355,1576,2996,3517,1248,209,15042,30318,19366,21554,20714,21549,22525,18170,9058,2978,166241
CED307,31958,19437,18245,21658,22753,18116,13660,6816,1974,154629,15,6,6,8,7,13,25,14,9,121,4,12,23,7,14,30,39,16,7,147,6,11,13,13,10,3,20,6,7,81,354,517,451,253,294,204,204,118,53,2447,3,0,0,0,4,3,7,0,0,23,0,0,4,0,0,4,12,0,0,23,0,4,0,0,0,12,16,0,0,28,0,0,0,0,3,0,0,0,0,16,4,0,3,0,0,3,0,4,0,14,0,0,0,0,0,0,0,0,0,0,370,540,496,285,337,258,291,150,62,2783,382,555,501,296,342,269,316,169,67,2906,32340,19993,18751,21955,23099,18392,13976,6980,2042,157528
CED308,35668,22729,25052,24855,25046,21781,18776,11040,3465,188423,14,21,15,13,15,25,34,31,14,182,45,53,67,62,47,102,146,72,18,615,9,27,26,28,31,69,169,118,10,482,421,646,582,378,362,377,315,177,43,3296,5,4,4,0,4,5,18,9,3,52,0,7,3,0,6,14,10,6,0,54,0,0,7,3,9,8,34,20,3,92,7,7,6,6,3,4,0,0,0,38,9,3,8,6,7,6,17,3,0,65,0,0,0,0,0,0,0,0,0,0,503,736,698,480,475,597,723,406,78,4704,522,763,711,494,496,616,755,440,90,4879,36189,23491,25762,25355,25535,22399,19533,11483,3555,193305
CED309,29297,16844,17371,20651,22117,21354,19064,11102,4240,162039,25,12,17,24,21,39,46,36,15,246,126,118,122,111,62,141,227,102,20,1018,35,21,37,50,35,273,751,478,60,1744,456,726,632,494,566,717,590,297,152,4628,3,0,8,3,5,17,70,25,5,131,3,4,4,0,4,6,9,4,0,42,0,7,3,11,8,36,120,86,6,274,0,3,0,5,4,11,3,0,0,25,4,0,7,0,5,22,45,27,0,101,0,0,0,0,0,0,0,0,0,0,620,878,814,667,691,1209,1817,1024,242,7965,646,886,830,692,715,1252,1858,1058,258,8202,29950,17730,18201,21341,22832,22607,20928,12162,4499,170240
CED310,29008,18736,18466,19946,21512,20930,19313,12107,4475,164494,18,21,25,12,23,43,53,32,20,255,31,41,43,41,40,93,161,89,15,562,20,22,45,18,37,117,393,284,49,974,584,778,798,615,675,833,717,325,129,5438,0,9,6,0,3,9,40,23,7,101,0,4,3,0,0,12,20,6,0,51,6,12,69,9,16,23,90,65,12,300,0,0,3,0,6,3,0,5,0,26,3,3,0,4,7,10,52,23,3,103,0,0,0,0,0,0,0,0,0,5,647,868,972,699,794,1097,1480,814,212,7574,668,890,999,708,817,1137,1531,847,233,7829,29677,19628,19468,20654,22324,22067,20844,12951,4711,172323
CED311,32080,16621,17928,18977,19726,20014,14746,7097,1932,149123,38,32,45,40,40,76,56,42,12,386,56,36,112,119,126,323,551,151,9,1487,32,15,59,33,89,327,700,208,11,1476,692,1126,1842,1925,2329,2613,1683,422,80,12704,5,10,5,12,24,35,83,30,0,194,4,6,27,5,17,37,39,8,0,141,9,10,10,6,17,45,84,18,0,207,3,7,6,5,9,4,0,0,0,38,7,0,6,10,6,14,22,9,0,61,0,0,0,0,0,0,0,0,0,0,812,1208,2066,2113,2617,3396,3150,845,107,16308,846,1247,2112,2156,2652,3471,3210,885,120,16696,32927,17865,20042,21131,22384,23481,17955,7981,2051,165824
CED312,41695,24612,27643,25832,23216,19110,15117,8065,2518,187809,28,26,22,23,22,17,42,28,14,221,18,24,31,33,30,40,57,22,12,254,5,9,10,6,11,12,23,18,4,107,550,656,674,432,417,347,265,168,62,3572,3,4,0,5,0,3,9,8,0,27,3,11,6,0,0,0,11,0,0,36,0,0,7,0,0,11,11,0,0,29,3,0,0,5,9,7,4,0,0,28,0,0,5,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,585,711,733,472,467,423,371,223,83,4071,615,739,755,499,487,441,417,246,98,4295,42313,25347,28400,26327,23706,19552,15531,8307,2612,192098
CED313,26055,25603,35352,27432,22635,16023,10189,5228,2457,170982,8,16,35,23,15,45,41,41,4,229,92,104,202,108,82,68,62,29,5,749,16,47,82,44,36,32,51,18,0,324,481,990,1203,751,673,704,625,485,264,6173,0,17,9,18,9,11,21,3,0,76,0,15,18,19,18,20,5,0,0,94,0,4,0,6,3,22,5,3,0,47,5,7,7,4,8,7,0,0,0,51,4,5,12,14,10,9,5,4,0,68,0,0,0,0,0,0,0,0,0,0,597,1178,1540,955,846,881,775,545,277,7584,607,1192,1571,977,865,926,814,585,279,7817,26666,26799,36921,28411,23497,16946,11007,5809,2738,178795
CED314,31334,19717,19725,18442,18312,17487,15250,9580,3814,153655,34,30,24,16,31,32,55,34,18,266,42,78,47,39,44,63,64,34,9,411,7,11,17,4,14,37,72,20,0,177,594,1140,805,608,718,728,530,327,154,5601,0,5,3,3,0,3,12,0,0,34,0,12,4,0,8,0,8,3,0,30,0,0,0,4,5,9,9,8,0,41,8,7,7,0,0,0,0,0,0,29,6,9,8,11,8,6,0,0,0,46,0,0,0,0,0,0,0,0,0,0,651,1259,895,668,795,850,700,383,169,6369,683,1290,912,676,825,877,753,423,186,6637,32016,21014,20638,19124,19134,18365,16001,10007,3998,160293
CED315,31607,22753,22633,20159,19343,17387,12866,6604,2182,155538,17,39,28,26,35,32,35,18,10,257,43,74,86,64,70,186,243,85,15,876,19,57,49,38,67,174,308,122,30,859,709,1105,1083,750,833,988,923,409,113,6915,8,14,11,10,8,27,56,27,3,155,13,7,32,14,19,38,31,6,0,166,0,4,6,12,19,61,79,20,7,209,5,14,40,11,26,28,15,0,0,138,12,10,23,17,9,27,31,12,0,142,0,0,0,0,0,0,0,0,0,0,809,1288,1331,918,1045,1528,1689,681,161,9464,829,1327,1363,947,1088,1566,1729,702,176,9719,32432,24083,23996,21107,20429,18953,14598,7302,2357,165258
CED316,24495,14449,14034,14659,17301,21097,23170,14484,4537,148231,25,34,22,24,38,69,80,73,25,386,43,21,48,44,64,177,522,228,23,1165,38,16,36,45,54,330,1064,481,47,2119,607,814,799,659,865,1244,1239,507,166,6905,3,4,8,3,3,23,116,63,4,231,4,3,8,8,10,20,19,0,0,61,5,3,9,4,9,38,117,62,3,255,9,9,0,15,9,10,3,0,0,52,8,4,10,4,8,33,55,16,0,137,0,0,0,0,0,0,0,0,0,0,718,878,911,786,1028,1886,3134,1344,250,10932,746,915,937,804,1065,1951,3217,1417,274,11321,25245,15361,14974,15459,18363,23051,26382,15905,4813,159556
CED317,32463,18058,19901,18939,20509,21655,17681,9440,3048,161693,93,84,79,65,79,116,90,55,24,684,160,167,136,150,235,785,1365,341,34,3370,159,57,118,137,177,841,1548,416,19,3474,1155,1562,1968,1773,2306,3065,3085,827,135,15875,37,28,30,29,33,175,376,116,5,818,31,16,38,41,45,115,140,26,3,464,21,6,15,31,42,144,194,35,6,503,34,14,20,24,43,33,36,17,0,224,14,13,13,12,23,59,56,24,4,217,0,0,0,0,0,0,0,0,0,0,1619,1860,2338,2195,2901,5213,6797,1801,208,24936,1708,1946,2422,2257,2986,5328,6885,1851,227,25625,34172,19996,22323,21200,23499,26983,24568,11289,3280,187311
CED318,32479,18865,21971,22468,23501,21310,15821,7401,2317,166132,88,94,88,75,82,79,60,27,11,614,161,138,300,214,249,593,696,250,24,2620,179,108,194,189,222,745,1230,472,50,3391,1108,1497,2120,1349,1732,1986,1627,518,109,12043,25,44,38,54,55,176,258,114,20,783,25,64,113,59,62,149,139,46,8,666,46,10,48,44,78,159,158,71,13,636,34,49,86,52,60,44,20,9,0,348,31,18,79,55,72,101,130,47,0,543,3,0,0,3,0,0,0,0,0,6,1602,1936,2966,2027,2538,3951,4267,1531,220,21039,1692,2023,3058,2110,2619,4031,4322,1555,232,21653,34175,20896,25027,24574,26116,25346,20147,8958,2549,187781
CED319,27824,18218,24861,23816,20620,16322,12443,8032,3999,156141,6,18,19,14,16,25,25,15,19,148,42,35,61,46,25,55,61,20,12,345,17,16,26,18,38,19,26,3,4,160,442,627,661,500,492,535,401,286,228,4185,0,0,6,7,0,15,6,0,0,32,0,6,12,8,4,3,10,0,0,41,5,0,6,0,16,27,20,3,0,86,4,7,9,7,6,3,3,0,0,41,0,4,4,0,4,7,11,0,0,34,0,0,0,0,0,0,0,0,0,0,512,687,788,577,583,671,543,321,245,4926,513,706,809,587,600,692,569,332,262,5070,28339,18924,25673,24411,21222,17016,13009,8361,4264,161214
CED320,35419,21507,22875,21604,22262,21094,20314,11339,3315,179726,47,28,22,13,21,39,55,44,14,288,20,19,29,19,19,52,48,30,4,243,3,14,46,21,19,39,77,42,4,261,547,700,576,444,397,455,449,177,82,3823,0,3,3,0,3,7,16,4,0,36,0,0,0,5,10,8,7,4,0,47,0,0,14,0,9,13,5,11,6,49,0,4,0,7,0,4,5,4,0,18,0,0,0,0,0,5,8,0,0,14,0,0,0,0,0,0,0,0,0,0,576,750,666,493,453,578,616,268,95,4497,621,770,695,511,471,615,673,317,110,4784,36042,22274,23571,22109,22743,21705,20989,11653,3422,184511
CED321,27722,14700,15809,15361,17756,19918,17753,9986,3330,142326,73,47,59,37,67,66,119,64,12,558,60,88,109,95,159,368,652,180,16,1717,19,18,52,30,64,229,591,183,11,1208,686,1258,1578,1424,1810,2196,1863,519,115,11452,13,9,23,29,34,65,126,37,0,336,9,6,21,9,16,33,36,9,3,133,0,4,4,8,20,38,98,23,0,202,0,0,4,3,4,15,11,0,0,42,0,3,0,0,13,38,33,7,0,107,0,0,0,0,0,0,0,0,0,0,788,1386,1799,1608,2119,2980,3412,965,148,15210,861,1438,1856,1648,2189,3044,3535,1035,159,15764,28577,16142,17667,17004,19945,22964,21288,11018,3493,158095
CED322,28398,18194,19919,21892,21477,18240,15974,9429,4063,157587,8,18,20,18,14,23,19,19,4,143,83,108,104,116,97,186,258,110,49,1114,28,30,49,58,50,184,471,317,71,1254,355,548,563,441,476,555,433,229,115,3712,0,8,7,0,3,14,32,32,8,99,5,20,7,3,6,9,8,15,0,70,3,4,5,0,0,15,64,21,14,135,4,3,0,5,5,5,0,0,0,25,10,0,8,3,5,32,33,22,4,123,0,0,0,0,0,0,0,0,0,10,478,725,738,632,650,995,1311,751,262,6538,483,736,758,655,660,1023,1327,762,267,6684,28885,18931,20682,22547,22137,19258,17301,10190,4332,164265
CED323,24617,21284,28019,22905,22797,21230,18692,11677,4212,175437,29,31,34,27,20,41,27,36,18,260,166,222,267,159,197,290,320,144,26,1794,41,78,108,107,97,280,591,418,70,1798,632,914,1005,822,778,863,716,402,183,6302,5,12,10,10,7,28,40,16,5,127,8,13,12,12,14,6,23,9,0,92,0,9,7,10,5,27,68,30,8,163,3,0,4,0,4,4,6,0,0,25,31,14,45,14,13,51,60,20,5,252,0,0,0,0,0,0,0,0,0,0,885,1259,1448,1135,1117,1551,1819,1033,306,10554,914,1286,1485,1156,1140,1589,1846,1066,320,10810,25532,22573,29506,24064,23941,22824,20539,12745,4527,186254
CED324,29720,21759,27547,25147,20147,16443,12563,7127,3031,163479,12,15,28,20,12,18,24,24,8,159,15,37,34,29,25,32,32,13,12,231,3,12,23,12,12,18,11,3,3,102,288,535,615,351,299,279,252,141,93,2860,0,10,3,8,0,3,7,8,0,32,3,4,3,0,3,0,8,0,0,21,0,0,6,0,0,4,6,0,0,19,0,0,3,0,4,0,0,0,0,10,0,6,4,0,0,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,316,599,694,409,344,347,313,174,104,3298,329,614,716,427,354,368,343,189,118,3461,30050,22372,28267,25568,20504,16805,12906,7322,3142,166943
CED325,40802,23659,27068,27657,23200,18363,12515,6295,2102,181653,33,23,20,27,19,31,15,18,4,199,7,23,27,23,21,30,23,14,9,173,9,9,17,14,13,8,25,11,0,110,492,689,547,363,292,299,175,77,48,2983,0,0,4,4,3,4,3,0,0,23,3,5,9,5,0,8,4,0,0,29,0,0,0,0,0,0,0,0,0,7,9,0,8,4,5,0,4,0,0,25,5,4,3,0,0,9,3,0,0,19,0,0,0,0,0,0,3,0,0,3,522,731,607,412,336,357,235,108,64,3365,554,754,629,442,360,392,257,121,63,3560,41357,24412,27701,28094,23551,18753,12770,6412,2161,185217
CED326,36143,20365,22188,25635,23272,19621,17410,10588,4260,179485,24,11,17,17,27,22,38,40,7,202,5,13,23,23,22,37,56,28,6,213,7,6,5,3,17,30,56,34,8,180,403,551,490,402,405,381,346,145,70,3193,0,0,4,0,10,0,14,8,0,35,4,8,0,4,0,12,10,3,0,33,0,0,0,0,5,8,15,7,0,31,0,0,0,0,0,5,6,0,0,15,0,3,0,5,0,4,5,6,0,32,0,0,0,0,0,0,0,0,0,0,432,588,534,446,462,475,502,221,81,3733,449,597,552,458,483,500,540,266,86,3945,36593,20962,22745,26100,23752,20124,17954,10850,4344,183428
CED327,42035,24188,25703,27353,22053,18420,13979,6396,1991,182115,42,25,31,27,26,20,32,18,3,229,19,10,25,19,14,27,32,12,0,164,8,8,20,6,0,17,13,8,0,89,474,598,563,381,305,245,201,80,31,2881,0,4,3,0,3,0,4,0,0,15,0,3,0,0,3,7,0,0,0,19,3,0,3,0,6,0,0,0,0,25,0,5,0,0,4,3,4,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,508,627,620,413,341,307,263,107,33,3209,548,652,651,440,370,328,292,121,35,3436,42580,24842,26359,27794,22424,18741,14277,6517,2025,185552
CED328,29907,25778,19482,22477,21938,15339,12406,7516,3034,157879,8,54,14,11,13,14,21,22,3,159,13,88,44,21,25,31,55,28,10,312,6,20,35,17,19,13,28,9,4,147,260,1115,474,312,283,285,286,195,89,3302,0,9,9,3,0,6,15,4,0,44,3,13,9,9,3,3,10,6,0,57,0,7,0,0,3,8,10,6,0,35,4,16,0,3,0,3,0,0,0,28,0,8,9,4,8,3,6,0,4,45,0,0,0,0,0,0,0,0,0,0,291,1272,572,363,346,347,410,245,116,3970,298,1330,589,375,360,364,429,264,118,4123,30210,27105,20066,22853,22301,15704,12841,7780,3154,161999
CED329,23305,13865,12162,14869,19213,22596,22368,11985,3717,144095,26,34,20,25,53,68,77,62,12,378,75,35,49,82,79,189,291,142,12,949,58,46,106,88,79,345,740,398,65,1933,617,819,863,749,834,1216,1019,367,123,6604,3,10,12,3,18,29,72,63,9,217,7,6,13,11,13,12,26,6,3,92,7,0,3,11,11,52,81,39,6,218,4,0,3,3,10,3,4,0,0,29,10,7,6,3,5,23,45,25,4,124,0,0,0,0,0,0,0,0,0,0,784,926,1053,950,1052,1864,2283,1040,221,10169,805,962,1074,975,1105,1930,2361,1099,236,10546,24113,14828,13236,15838,20320,24529,24731,13086,3951,154637
CED330,37758,20886,20079,23051,24557,21979,16836,8110,2287,175529,28,19,18,17,34,34,46,20,16,238,18,28,29,23,27,72,91,38,10,340,4,11,28,7,13,22,54,26,8,160,430,717,611,421,409,536,462,174,57,3806,0,11,4,0,7,9,8,5,0,45,0,0,4,4,9,0,8,0,0,31,6,5,5,6,0,6,15,4,0,51,9,4,10,3,9,7,0,0,0,34,0,3,10,4,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,469,778,695,468,467,657,639,243,71,4487,494,805,715,489,499,691,686,267,83,4725,38251,21696,20793,23538,25053,22669,17514,8374,2365,180260
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED397,0,6,20,46,38,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,13,21,11,11,0,3,0,0,60,0,0,3,0,4,0,0,0,0,11,6,6,35,33,25,30,5,0,0,139,0,0,3,12,0,0,3,0,0,19,0,0,3,9,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,71,61,46,34,14,0,0,240,6,20,71,61,46,34,14,0,0,240,6,24,87,111,79,34,14,0,0,354
CED401,28734,26590,35770,27441,22392,20325,16089,8864,4733,190933,21,37,29,32,28,36,44,26,15,262,38,77,117,85,84,63,47,14,0,533,63,75,142,106,78,72,34,16,4,592,13,28,63,44,59,29,26,0,0,260,634,1067,1260,929,902,929,764,443,306,7226,22,13,42,48,35,24,17,4,0,214,0,11,11,19,8,19,14,0,0,73,19,31,27,33,25,27,16,0,0,181,3,3,7,9,15,9,4,0,0,44,0,0,0,0,0,0,0,0,0,0,793,1300,1668,1269,1208,1172,929,476,312,9127,813,1335,1699,1304,1237,1208,966,502,331,9394,29543,27924,37468,28746,23631,21531,17058,9366,5061,200330
CED402,28534,16856,17587,18312,21156,23253,20873,11653,4482,162705,44,47,51,43,63,93,95,59,29,533,12,6,19,7,13,30,14,12,4,121,30,41,73,57,79,146,173,33,4,640,4,6,15,10,12,18,27,12,0,109,521,774,824,610,751,1018,874,364,130,5855,3,3,9,10,8,27,30,4,0,90,3,3,26,9,15,19,32,14,0,117,0,9,8,8,3,12,8,0,0,43,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,576,854,967,705,883,1274,1160,433,136,6973,623,896,1015,751,950,1363,1257,492,166,7507,29158,17750,18602,19058,22107,24621,22129,12144,4645,170213
CED403,26590,19929,21982,22061,21155,20682,18927,11553,6008,168896,11,12,28,18,22,22,44,30,31,212,13,21,20,31,22,25,14,11,0,152,0,28,58,14,23,41,18,12,0,197,0,11,24,13,16,20,11,0,0,96,489,743,659,459,460,525,521,345,170,4374,4,11,9,7,16,12,7,3,0,61,0,3,0,0,4,9,10,0,0,31,13,13,16,5,14,21,16,0,0,93,0,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,521,825,786,530,550,652,604,368,176,5010,531,837,811,548,572,674,644,400,213,5223,27122,20763,22796,22610,21728,21355,19570,11952,6226,174122
CED404,28976,15933,17984,17247,20209,23683,20532,11720,4092,160373,59,57,61,66,73,84,91,77,26,587,32,34,49,95,72,132,181,34,0,631,71,41,102,104,113,302,375,96,0,1202,9,37,146,145,200,212,139,13,0,905,792,1392,2485,1980,2351,2770,2016,701,164,14645,21,16,40,67,59,86,109,14,7,417,16,12,25,29,48,99,117,30,0,381,19,15,18,33,23,48,23,5,0,180,0,0,5,0,3,14,6,0,0,26,0,0,0,0,0,0,0,0,0,0,965,1549,2864,2467,2870,3663,2958,879,173,18390,1022,1604,2930,2530,2942,3750,3049,957,202,18985,29998,17539,20911,19779,23161,27425,23577,12680,4290,179349
CED405,25966,18511,22919,21621,21670,22096,17559,10735,5320,166392,14,12,15,16,25,35,41,37,24,223,8,10,11,14,12,36,15,5,0,110,11,13,37,22,22,38,28,5,0,169,0,4,9,17,14,24,12,4,0,91,436,562,589,480,431,423,325,236,130,3614,0,7,9,0,13,15,12,4,0,68,0,0,0,3,4,9,6,5,0,25,7,6,17,3,6,0,8,0,0,46,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,465,604,676,542,503,544,403,266,135,4135,478,618,693,559,524,583,449,297,160,4357,26442,19126,23605,22182,22201,22680,18002,11039,5474,170747
CED406,28760,18283,20146,21191,20621,20270,18016,9208,3521,160005,19,12,13,16,18,38,46,22,8,198,6,4,4,7,4,13,30,5,0,70,0,3,16,14,9,11,8,4,0,72,4,6,3,7,4,11,9,5,0,41,462,635,486,345,325,284,208,94,53,2899,0,3,3,4,5,7,6,3,0,35,0,0,4,5,0,7,0,0,0,15,4,0,8,7,4,7,5,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,653,528,384,349,345,268,115,55,3180,498,667,543,405,369,376,312,136,64,3376,29255,18945,20690,21594,20987,20647,18324,9348,3583,163385
CED407,30588,20546,22471,23262,21249,19704,16796,10259,3694,168575,26,16,15,22,22,17,31,23,13,181,4,22,12,10,7,3,8,0,0,73,5,13,35,14,8,12,3,0,0,92,3,15,15,3,5,0,6,0,0,63,453,586,539,415,322,260,186,141,98,2995,0,8,8,3,3,9,7,0,0,38,0,0,0,3,6,4,0,0,0,13,0,5,0,0,4,3,0,0,0,18,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,472,648,615,453,357,291,218,143,99,3301,498,667,629,474,376,311,246,166,113,3480,31086,21214,23106,23736,21626,20021,17042,10425,3809,172055
